"METRIC_KEY","METRIC_ID","METRIC_DATE","LOCATION_ID","NUMERATOR","DENOMINATOR","FISCAL_DATE","LAST_CHANGE_DT","LAST_CHANGE_ACTION"
"5900001","293","2021-03-05","27400001","234.0000","8.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","25300001","856.0000","25.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","41200001","182.0000","5.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","28200001","200.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","18700001","155.0000","5.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","44600001","578.0000","12.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","41000001","167.0000","2.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","37300001","375.0000","16.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","27600001","984.0000","28.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","28700001","76.0000","4.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","39100001","161.0000","7.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","44300001","388.0000","7.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","37800001","14.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","22600001","742.0000","8.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","24300001","1854.0000","54.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","28800001","495.0000","13.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","21700001","149.0000","4.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","24600001","928.0000","25.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","42700001","80.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","28300001","21.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","25400001","253.0000","11.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","18400001","2454.0000","28.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","43500001","987.0000","25.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","23300001","312.0000","10.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","36600001","393.0000","9.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","44400001","32.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","33800001","168.0000","4.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","45100001","174.0000","4.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","38200001","425.0000","14.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","31300001","89.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","24900001","827.0000","21.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","32000002","1871.0000","43.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","37700001","761.0000","18.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","30800001","779.0000","20.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","33500001","21.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","39900001","44.0000","2.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","23600001","890.0000","25.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","32400001","1491.0000","29.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","46900001","112.0000","7.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","34300001","571.0000","20.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","27300001","136.0000","4.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","46400001","900.0000","18.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","21900001","1251.0000","30.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","38700001","1111.0000","29.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","20800001","76.0000","4.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","26900001","66.0000","3.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","40500001","3142.0000","27.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","30100001","328.0000","9.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","44500001","20.0000","1.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-05","36700001","171.0000","8.0000","2021-03-21","2021-04-07 06:58:22.390000","NULL"
"5900001","293","2021-03-04","40600001","271.0000","9.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25400001","617.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23900001","60.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27600001","828.0000","25.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","43500001","1170.0000","33.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24700001","727.0000","19.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","37000001","519.0000","18.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39100001","220.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","34100001","390.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42000001","247.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","26800001","1008.0000","19.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","29000001","48.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","46400001","407.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36900001","43.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","33700002","600.0000","19.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27500001","317.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","37700001","329.0000","17.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39800001","438.0000","13.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","18200001","4056.0000","42.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42700001","69.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","31500002","551.0000","18.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","35500001","1845.0000","39.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","22500001","803.0000","21.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","30400001","492.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","45600001","321.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","22400001","259.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","41200001","106.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","31100001","529.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39000001","218.0000","9.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","20300001","92.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","26100001","179.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36200001","26.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","26000001","23.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","18100001","440.0000","17.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","30300001","179.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39700001","510.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23800001","701.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","44800001","212.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42600001","460.0000","17.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25900001","160.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","44000001","619.0000","29.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27400001","475.0000","18.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","41000001","202.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","44100001","189.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","46800001","574.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","33800001","157.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","40300001","246.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","32400001","1173.0000","31.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36700001","603.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","32000002","1795.0000","47.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36100001","1321.0000","39.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","34700001","18.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","35400001","344.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","28900001","214.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24600001","861.0000","22.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","21700001","80.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","19100001","704.0000","20.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","18600001","647.0000","22.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","33200001","412.0000","12.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","41300001","88.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27800001","179.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","40500001","2868.0000","23.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","18400001","3253.0000","38.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23200001","590.0000","18.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24900001","685.0000","26.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","37600001","55.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24200001","245.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","34000002","140.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23500001","29.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39400001","1872.0000","48.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","35800001","909.0000","34.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","22800001","290.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","43700001","158.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","35100001","602.0000","18.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","33600001","1789.0000","55.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","32200001","308.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","19800001","265.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","19900001","351.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25300002","46.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","45200001","85.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","31500001","958.0000","19.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","38000001","21.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","30800001","838.0000","21.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","21400001","609.0000","18.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36600001","382.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","46600001","777.0000","16.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","19200001","196.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39500001","130.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23600001","646.0000","20.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27100001","144.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42400001","764.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","28800002","292.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","32300001","1726.0000","53.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","22900001","510.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","20000001","833.0000","12.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25800001","370.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","38100001","73.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42300001","129.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","19700001","26.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","37800001","24.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","41700001","258.0000","8.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","45000001","557.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","40200001","321.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27900001","1374.0000","40.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","45800001","1296.0000","28.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","19300001","582.0000","18.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","34500001","99.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36400001","495.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27300001","25.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23300001","229.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","30200001","368.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23700001","699.0000","19.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","46500001","1059.0000","26.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39200001","55.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24100001","271.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","29300001","84.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","40000001","823.0000","17.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","43900001","70.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24400001","19.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","20100001","277.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","28800001","437.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","44700001","70.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","28700001","172.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","44300001","342.0000","9.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","31300001","19.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","38500001","524.0000","21.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","41100001","1131.0000","36.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","21200001","254.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42500001","2169.0000","33.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","44600001","430.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","19000001","267.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","45100001","48.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","34300001","718.0000","26.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","39600001","1075.0000","34.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","28100001","1307.0000","35.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","26300001","271.0000","9.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","37300001","375.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","37100001","328.0000","9.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","22600001","153.0000","12.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","22100001","282.0000","8.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","30900001","396.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","45400001","609.0000","17.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","46900001","139.0000","6.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36800001","840.0000","16.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","40400001","359.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","33000001","326.0000","12.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42900001","429.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","35600001","376.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","43300001","90.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42200001","1482.0000","36.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","20900001","359.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25100001","4061.0000","55.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","26200001","113.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","20600001","148.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","46100001","143.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23400001","622.0000","19.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","32900001","20.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","34900001","329.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","23000001","67.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","29100001","23.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","32100001","279.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","32700001","970.0000","27.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24000001","1627.0000","37.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25700001","22.0000","1.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25500001","425.0000","12.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","33100001","2395.0000","64.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","30600001","109.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","38800001","437.0000","17.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","22700001","365.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","30100001","298.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","24300001","1821.0000","59.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","44500001","78.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","29800002","43.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","26400001","358.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","20700001","255.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","46000001","90.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25300001","348.0000","10.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","37400002","200.0000","7.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","29200001","118.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","21300001","42.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","38900001","133.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","28200001","86.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","35700001","433.0000","15.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","38700001","1074.0000","28.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","27700001","446.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","28500001","370.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","21600001","563.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","21100001","441.0000","16.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","41400001","247.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","33700001","373.0000","8.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","36300001","50.0000","2.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","18700001","180.0000","8.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","25200001","135.0000","5.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","42800001","93.0000","3.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","20400001","492.0000","14.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","43600001","213.0000","4.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
"5900001","293","2021-03-04","38600001","590.0000","11.0000","2021-03-21","2021-04-06 06:31:36.530000","NULL"
